time_ms,trunk_sections[240](0.0),branch_sections[2185](0.0)
0.7100000000000005,-7.873273791856861e-05,-0.00031114493462301935
0.7200000000000005,-7.87770150115589e-05,-0.00031121509007908633
0.7300000000000005,-7.882171750357265e-05,-0.0003112862428994983
0.7400000000000005,-7.886684028736694e-05,-0.00031135838772382654
0.7500000000000006,-7.891237840116153e-05,-0.00031143151922533025
0.7600000000000006,-7.895832702372295e-05,-0.00031150563211074315
0.7700000000000006,-7.900468146967886e-05,-0.0003115807211200641
0.7800000000000006,-7.905143718504928e-05,-0.00031165678102635627
0.7900000000000006,-7.909858974298002e-05,-0.0003117338066355518
0.8000000000000006,-7.914613483966482e-05,-0.00031181179278625976
0.8100000000000006,-7.91940682904416e-05,-0.0003118907343495828
0.8200000000000006,-7.924238602604736e-05,-0.0003119706262289337
0.8300000000000006,-7.929108408901667e-05,-0.00031205146335985877
0.8400000000000006,-7.93401586302057e-05,-0.0003121332407098641
0.8500000000000006,-7.938960590542506e-05,-0.0003122159532782441
0.8600000000000007,-7.943942227215986e-05,-0.0003122995960959146
0.8700000000000007,-7.948960418635586e-05,-0.00031238416422524687
0.8800000000000007,-7.954014819924509e-05,-0.0003124696527599048
0.8900000000000007,-7.959105095418234e-05,-0.0003125560568246845
0.9000000000000007,-7.964230918345761e-05,-0.00031264337157535526
0.9100000000000007,-7.969391970504393e-05,-0.0003127315921985023
0.9200000000000007,-7.974587941923005e-05,-0.0003128207139113713
0.9300000000000007,-7.979818530507967e-05,-0.0003129107319617148
0.9400000000000007,-7.985083441664026e-05,-0.0003130016416276376
0.9500000000000007,-7.990382387880975e-05,-0.00031309343821744634
0.9600000000000007,-7.995715088274192e-05,-0.0003131861170694984
0.9700000000000008,-8.001081268063912e-05,-0.0003132796735520514
0.9800000000000008,-8.006480657973566e-05,-0.0003133741030631135
0.9900000000000008,-8.011912993521417e-05,-0.0003134694010302961
1.0000000000000007,-8.017378014171235e-05,-0.0003135655629106638
1.0100000000000005,-8.022875462295903e-05,-0.00031366258419058765
1.0200000000000002,-8.028405081891329e-05,-0.0003137604603855971
1.03,-8.033966616953654e-05,-0.00031385918704023176
1.0399999999999998,-8.039559809398058e-05,-0.0003139587597278943
1.0499999999999996,-8.04518439634536e-05,-0.00031405917405070185
1.0599999999999994,-8.050840106523725e-05,-0.0003141604256393366
1.0699999999999992,-8.056526655410524e-05,-0.00031426251015289616
1.079999999999999,-8.062243738545805e-05,-0.0003143654232787426
1.0899999999999987,-8.067991022132903e-05,-0.0003144691607323472
1.0999999999999985,-8.073768129509445e-05,-0.0003145737182571354
1.1099999999999983,-8.079574621140764e-05,-0.00031467909162432526
1.119999999999998,-8.085409964083219e-05,-0.00031478527663276177
1.129999999999998,-8.09127348357674e-05,-0.0003148922691087418
1.1399999999999977,-8.097164282655064e-05,-0.00031500006490583045
1.1499999999999975,-8.103081100547656e-05,-0.0003151086599046603
1.1599999999999973,-8.109022043254412e-05,-0.0003152180500127064
1.169999999999997,-8.114984013801027e-05,-0.0003153282311640277
1.1799999999999968,-8.1209613100297e-05,-0.0003154391993189481
1.1899999999999966,-8.126941299063163e-05,-0.00031555095046362827
1.1999999999999964,-8.13288683361551e-05,-0.0003156634806094014
1.2099999999999962,-8.138691690862651e-05,-0.0003157767857914913
1.219999999999996,-8.144193519483155e-05,-0.00031589086206631047
1.2299999999999958,-8.149313330564192e-05,-0.0003160057055063199
1.2399999999999956,-8.15411597855194e-05,-0.00031612131219187656
1.2499999999999953,-8.158760838679503e-05,-0.00031623767820055466
1.2599999999999951,-8.16342766784804e-05,-0.0003163547995956234
1.269999999999995,-8.168268444749145e-05,-0.00031647267241609745
1.2799999999999947,-8.17339178923673e-05,-0.00031659129267077473
1.2899999999999945,-8.17886619670361e-05,-0.000316710656338022
1.2999999999999943,-8.184729357465344e-05,-0.0003168307593720557
1.309999999999994,-8.190997430607021e-05,-0.0003169515977154262
1.3199999999999938,-8.197672505564663e-05,-0.0003170731673165995
1.3299999999999936,-8.204748184146866e-05,-0.0003171954641510272
1.3399999999999934,-8.212213475674192e-05,-0.0003173184842439433
1.3499999999999932,-8.220055034655187e-05,-0.000317442223693212
1.359999999999993,-8.228257779227259e-05,-0.000317566678690836
1.3699999999999928,-8.236803806025176e-05,-0.0003176918455420672
1.3799999999999926,-8.245669954392585e-05,-0.0003178177206814195
1.3899999999999924,-8.254825774231888e-05,-0.0003179443006851634
1.3999999999999921,-8.264233622500448e-05,-0.00031807158228010316
1.409999999999992,-8.273850942614884e-05,-0.00031819956234858243
1.4199999999999917,-8.28363354585373e-05,-0.00031832823792976713
1.4299999999999915,-8.29353867165733e-05,-0.0003184576062173437
1.4399999999999913,-8.303527167479345e-05,-0.00031858766455386377
1.449999999999991,-8.313564673109139e-05,-0.00031871841042205887
1.4599999999999909,-8.323621994030708e-05,-0.0003188498414335437
1.4699999999999906,-8.333674934899001e-05,-0.00031898195531540586
1.4799999999999904,-8.343703835325091e-05,-0.0003191147498952291
1.4899999999999902,-8.353692982478391e-05,-0.0003192482230851196
1.49999999999999,-8.363630008857471e-05,-0.0003193823728652858
1.5099999999999898,-8.373505333408469e-05,-0.0003195171972676832
1.5199999999999896,-8.383311671249216e-05,-0.00031965269436016314
1.5299999999999894,-8.393043617994286e-05,-0.00031978886223149177
1.5399999999999892,-8.402697304714146e-05,-0.00031992569897751257
1.549999999999989,-8.412270115275701e-05,-0.0003200632026886479
1.5599999999999887,-8.421760455351421e-05,-0.0003202013714388562
1.5699999999999885,-8.431167564678659e-05,-0.00032034020327609226
1.5799999999999883,-8.44049136438377e-05,-0.0003204796962142682
1.589999999999988,-8.449732331657424e-05,-0.000320619848226663
1.5999999999999879,-8.45889139680314e-05,-0.000320760657240704
1.6099999999999877,-8.467969858075914e-05,-0.00032090212113401197
1.6199999999999875,-8.476969310333096e-05,-0.0003210442377316009
1.6299999999999872,-8.485891584515433e-05,-0.00032118700480410347
1.639999999999987,-8.494738695925e-05,-0.0003213304200669057
1.6499999999999868,-8.503512799920862e-05,-0.0003214744811800656
1.6599999999999866,-8.512216154030066e-05,-0.0003216191857489057
1.6699999999999864,-8.52085108567932e-05,-0.0003217645313251713
1.6799999999999862,-8.529419964874052e-05,-0.0003219105154086589
1.689999999999986,-8.537925181231324e-05,-0.00032205713544922556
1.6999999999999857,-8.546369124833127e-05,-0.00032220438884910085
1.7099999999999855,-8.55475417041666e-05,-0.00032235227296543404
1.7199999999999853,-8.563082664463713e-05,-0.00032250078511301326
1.729999999999985,-8.571356914793921e-05,-0.0003226499225671048
1.739999999999985,-8.579579182307704e-05,-0.00032279968256636825
1.7499999999999847,-8.587751674564008e-05,-0.0003229500623158063
1.7599999999999845,-8.595876540914932e-05,-0.00032310105898972034
1.7699999999999843,-8.603955868954133e-05,-0.00032325266973464085
1.779999999999984,-8.611991682067283e-05,-0.0003234048916722124
1.7899999999999838,-8.619985937901351e-05,-0.00032355772190201335
1.7999999999999836,-8.62794052759525e-05,-0.00032371115750429744
1.8099999999999834,-8.635857275636953e-05,-0.00032386519554264393
1.8199999999999832,-8.643737940232112e-05,-0.00032401983306650916
1.829999999999983,-8.651584214086368e-05,-0.0003241750671136709
1.8399999999999828,-8.659397725518319e-05,-0.0003243308947125639
1.8499999999999825,-8.667180039832731e-05,-0.00032448731288450166
1.8599999999999823,-8.674932660894953e-05,-0.00032464431864578485
1.8699999999999821,-8.68265703285674e-05,-0.00032480190900969406
1.879999999999982,-8.690354541992258e-05,-0.00032496008098837183
1.8899999999999817,-8.698026518609552e-05,-0.0003251188315945904
1.8999999999999815,-8.705674239008792e-05,-0.0003252781578434125
1.9099999999999813,-8.713298927463459e-05,-0.00032543805675374585
1.919999999999981,-8.720901758204743e-05,-0.0003255985253497927
1.9299999999999808,-8.72848385739336e-05,-0.0003257595606624045
1.9399999999999806,-8.736046305066067e-05,-0.00032592115973033666
1.9499999999999804,-8.743590137046636e-05,-0.0003260833196014161
1.9599999999999802,-8.751116346813097e-05,-0.0003262460373336185
1.96999999999998,-8.758625887315002e-05,-0.0003264093099960656
1.9799999999999798,-8.766119672735989e-05,-0.00032657313466994114
1.9899999999999796,-8.773598580198299e-05,-0.0003267375084493336
1.9999999999999793,-8.78106345140698e-05,-0.0003269024284420077
2.0099999999999794,-8.788515094232334e-05,-0.0003270678917701092
2.019999999999979,-8.795954284230038e-05,-0.0003272338955708074
2.029999999999979,-8.803381766098828e-05,-0.00032740043699687737
2.0399999999999787,-8.810798255076181e-05,-0.0003275675132172268
2.0499999999999785,-8.818204438272879e-05,-0.0003277351214173726
2.0599999999999783,-8.825600975947572e-05,-0.0003279032587998653
2.069999999999978,-8.832988502722792e-05,-0.00032807192258467037
2.079999999999978,-8.840367628743976e-05,-0.00032824111000950585
2.0899999999999777,-8.847738940783288e-05,-0.00032841081833014037
2.0999999999999774,-8.855103003290098e-05,-0.0003285810448206538
2.1099999999999772,-8.862460359390024e-05,-0.0003287517867736632
2.119999999999977,-8.86981153183453e-05,-0.0003289230415005173
2.129999999999977,-8.877157023903106e-05,-0.00032909480633146085
2.1399999999999766,-8.884497320259939e-05,-0.00032926707861577107
2.1499999999999764,-8.891832887767182e-05,-0.0003294398557218683
2.159999999999976,-8.899164176256647e-05,-0.0003296131350374044
2.169999999999976,-8.906491619261948e-05,-0.00032978691396932697
2.1799999999999757,-8.913815634712917e-05,-0.0003299611899439251
2.1899999999999755,-8.921136625594079e-05,-0.0003301359604068566
2.1999999999999753,-8.92845498056905e-05,-0.0003303112228231567
2.209999999999975,-8.935771074572472e-05,-0.00033048697467723183
2.219999999999975,-8.943085269371168e-05,-0.00033066321347283964
2.2299999999999747,-8.950397914096125e-05,-0.00033083993673305466
2.2399999999999745,-8.957709345746772e-05,-0.00033101714200022215
2.2499999999999742,-8.965019889669067e-05,-0.00033119482683590106
2.259999999999974,-8.972329860008748e-05,-0.0003313729888207979
2.269999999999974,-8.979639560141109e-05,-0.0003315516255546886
2.2799999999999736,-8.986949283078553e-05,-0.0003317307346563357
2.2899999999999734,-8.994259311857155e-05,-0.00033191031376339497
2.299999999999973,-9.001569919903424e-05,-0.0003320903605323168
2.309999999999973,-9.008881371382306e-05,-0.00033227087263824163
2.3199999999999728,-9.016193921527513e-05,-0.0003324518477748885
2.3299999999999725,-9.023507816955207e-05,-0.00033263328365443966
2.3399999999999723,-9.030823295961937e-05,-0.00033281517800742117
2.349999999999972,-9.038140588807777e-05,-0.0003329975285825782
2.359999999999972,-9.045459917985518e-05,-0.0003331803331467479
2.3699999999999717,-9.05278149847669e-05,-0.00033336358948473006
2.3799999999999715,-9.060105537995259e-05,-0.0003335472953991519
2.3899999999999713,-9.06743223721968e-05,-0.00033373144871033476
2.399999999999971,-9.074761790014006e-05,-0.00033391604725615533
2.409999999999971,-9.082094383638756e-05,-0.00033410108889190773
2.4199999999999706,-9.08943019895212e-05,-0.0003342865714901621
2.4299999999999704,-9.096769410602123e-05,-0.00033447249294062337
2.43999999999997,-9.104112187210277e-05,-0.00033465885114998886
2.44999999999997,-9.111458691547338e-05,-0.0003348456440418048
2.4599999999999698,-9.118809080701515e-05,-0.00033503286955632264
2.4699999999999696,-9.12616350623978e-05,-0.0003352205256503549
2.4799999999999693,-9.133522114362586e-05,-0.0003354086102971305
2.489999999999969,-9.140885046052509e-05,-0.000335597121486151
2.499999999999969,-9.148252437217168e-05,-0.00033578605722304556
2.5099999999999687,-9.15562441882678e-05,-0.00033597541552942735
2.5199999999999685,-9.163001117046764e-05,-0.00033616519444274926
2.5299999999999683,-9.170382653365677e-05,-0.0003363553920161612
2.539999999999968,-9.177769144718786e-05,-0.000336546006318366
2.549999999999968,-9.185160703607627e-05,-0.00033673703543347786
2.5599999999999676,-9.192557438215744e-05,-0.0003369284774608806
2.5699999999999674,-9.199959452520916e-05,-0.00033712033051508616
2.579999999999967,-9.207366846404095e-05,-0.00033731259272559483
2.589999999999967,-9.214779715755314e-05,-0.00033750526223675563
2.599999999999967,-9.222198152576657e-05,-0.000337698337207627
2.6099999999999666,-9.229622245082629e-05,-0.0003378918158118399
2.6199999999999664,-9.237052077798e-05,-0.0003380856962374609
2.629999999999966,-9.244487731653337e-05,-0.0003382799766868561
2.639999999999966,-9.251929284078344e-05,-0.00033847465537655604
2.6499999999999657,-9.259376809093157e-05,-0.0003386697305371223
2.6599999999999655,-9.266830377397726e-05,-0.0003388652004130148
2.6699999999999653,-9.274290056459435e-05,-0.000339061063262459
2.679999999999965,-9.281755910598936e-05,-0.0003392573173573166
2.689999999999965,-9.289228001074505e-05,-0.00033945396098295524
2.6999999999999647,-9.296706386164765e-05,-0.00033965099243811985
2.7099999999999644,-9.30419112125004e-05,-0.00033984841003480506
2.7199999999999642,-9.311682258892323e-05,-0.0003400462120981299
2.729999999999964,-9.319179848913927e-05,-0.00034024439696621106
2.739999999999964,-9.326683938474878e-05,-0.000340442962990041
2.7499999999999636,-9.334194572149095e-05,-0.0003406419085333619
2.7599999999999634,-9.341711791999409e-05,-0.00034084123197254684
2.769999999999963,-9.349235637651426e-05,-0.0003410409316964779
2.779999999999963,-9.356766146366298e-05,-0.00034124100610642623
2.7899999999999627,-9.364303353112395e-05,-0.0003414414536159339
2.7999999999999625,-9.371847290635909e-05,-0.0003416422726506969
2.8099999999999623,-9.379397989530432e-05,-0.0003418434616484494
2.819999999999962,-9.386955478305431e-05,-0.000342045019058847
2.829999999999962,-9.394519783453778e-05,-0.00034224694334335535
2.8399999999999617,-9.402090929518149e-05,-0.0003424492329751351
2.8499999999999615,-9.409668939156483e-05,-0.0003426518864389317
2.8599999999999612,-9.41725383320637e-05,-0.0003428549022309647
2.869999999999961,-9.424845630748417e-05,-0.0003430582788588179
2.879999999999961,-9.432444349168565e-05,-0.00034326201484133145
2.8899999999999606,-9.440050004219403e-05,-0.00034346610870849474
2.8999999999999604,-9.447662610080374e-05,-0.0003436705590013404
2.90999999999996,-9.455282179417036e-05,-0.00034387536427183947
2.91999999999996,-9.462908723439118e-05,-0.0003440805230827973
2.9299999999999597,-9.470542251957625e-05,-0.0003442860340077514
2.9399999999999595,-9.478182773440797e-05,-0.00034449189563086943
2.9499999999999593,-9.485830295069004e-05,-0.0003446981065468489
2.959999999999959,-9.493484822788544e-05,-0.00034490466536081797
2.969999999999959,-9.501146361364327e-05,-0.00034511157068823646
2.9799999999999587,-9.508814914431462e-05,-0.0003453188211547998
2.9899999999999585,-9.51649048454569e-05,-0.000345526415396342
2.9999999999999583,-9.524173073232733e-05,-0.0003457343520587409
3.009999999999958,-9.531862681036483e-05,-0.0003459426297978242
3.019999999999958,-9.539559307566032e-05,-0.0003461512472792764
3.0299999999999576,-9.547262951541627e-05,-0.00034636020317854716
3.0399999999999574,-9.554973610839417e-05,-0.0003465694961807606
3.049999999999957,-9.562691282535051e-05,-0.0003467791249806248
3.059999999999957,-9.570415962946198e-05,-0.0003469890882823445
3.0699999999999568,-9.578147647673808e-05,-0.00034719938479953194
3.0799999999999566,-9.585886331642349e-05,-0.0003474100132551208
3.0899999999999563,-9.593632009138798e-05,-0.00034762097238128084
3.099999999999956,-9.601384673850553e-05,-0.00034783226091933314
3.109999999999956,-9.609144318902171e-05,-0.00034804387761966637
3.1199999999999557,-9.616910936891011e-05,-0.0003482558212416539
3.1299999999999555,-9.624684519921736e-05,-0.00034846809055357305
3.1399999999999553,-9.632465059639706e-05,-0.00034868068433252346
3.149999999999955,-9.640252547263248e-05,-0.0003488936013643484
3.159999999999955,-9.648046973614882e-05,-0.0003491068404435553
3.1699999999999546,-9.655848329151416e-05,-0.0003493204003732385
3.1799999999999544,-9.663656603992977e-05,-0.00034953427996500233
3.189999999999954,-9.671471787951044e-05,-0.00034974847803888505
3.199999999999954,-9.679293870555344e-05,-0.00034996299342328466
3.209999999999954,-9.687122841079817e-05,-0.0003501778249548845
3.2199999999999536,-9.694958688567516e-05,-0.00035039297147857964
3.2299999999999534,-9.702801401854527e-05,-0.00035060843184740617
3.239999999999953,-9.710650969592921e-05,-0.00035082420492246866
3.249999999999953,-9.718507380272744e-05,-0.00035104028957287084
3.2599999999999527,-9.726370622243092e-05,-0.00035125668467564456
3.2699999999999525,-9.734240683732203e-05,-0.00035147338911568335
3.2799999999999523,-9.742117552866757e-05,-0.0003516904017856734
3.289999999999952,-9.750001217690182e-05,-0.00035190772158602654
3.299999999999952,-9.757891666180189e-05,-0.00035212534742481473
3.3099999999999516,-9.765788886265427e-05,-0.00035234327821770487
3.3199999999999514,-9.773692865841352e-05,-0.0003525615128878939
3.329999999999951,-9.781603592785267e-05,-0.000352780050366046
3.339999999999951,-9.789521054970604e-05,-0.00035299888959022894
3.349999999999951,-9.797445240280492e-05,-0.0003532180295058529
3.3599999999999506,-9.805376136620533e-05,-0.00035343746906560874
3.3699999999999504,-9.813313731930903e-05,-0.00035365720722940725
3.37999999999995,-9.821258014197792e-05,-0.00035387724296432065
3.38999999999995,-9.829208971464108e-05,-0.0003540975752445225
3.3999999999999497,-9.837166591839639e-05,-0.00035431820305123
3.4099999999999495,-9.845130863510498e-05,-0.00035453912537264636
3.4199999999999493,-9.85310177474802e-05,-0.00035476034120390386
3.429999999999949,-9.86107931391707e-05,-0.0003549818495470083
3.439999999999949,-9.8690634694838e-05,-0.000355203649410783
3.4499999999999487,-9.877054230022846e-05,-0.0003554257398108147
3.4599999999999485,-9.88505158422403e-05,-0.00035564811976939885
3.4699999999999482,-9.893055520898549e-05,-0.0003558707883154872
3.479999999999948,-9.901066028984703e-05,-0.0003560937444846337
3.489999999999948,-9.90908309755314e-05,-0.0003563169873189439
3.4999999999999476,-9.917106715811693e-05,-0.0003565405158670224
3.5099999999999474,-9.92513687310976e-05,-0.00035676432918392277
3.519999999999947,-9.9331735589423e-05,-0.00035698842633109643
3.529999999999947,-9.941216762953466e-05,-0.0003572128063763444
3.5399999999999467,-9.949266474939807e-05,-0.0003574374683937662
3.5499999999999465,-9.957322684853185e-05,-0.000357662411463714
3.5599999999999463,-9.965385382803321e-05,-0.00035788763467274224
3.569999999999946,-9.973454559060014e-05,-0.0003581131371135619
3.579999999999946,-9.981530204055104e-05,-0.0003583389178849929
3.5899999999999457,-9.989612308384084e-05,-0.00035856497609191814
3.5999999999999455,-9.997700862807477e-05,-0.0003587913108452378
3.6099999999999453,-0.00010005795858251955,-0.00035901792126182415
3.619999999999945,-0.00010013897285811194,-0.0003592448064644765
3.629999999999945,-0.00010022005136746509,-0.00035947196558187757
3.6399999999999446,-0.00010030119402487253,-0.00035969939774854927
3.6499999999999444,-0.00010038240074631028,-0.00035992710210480943
3.659999999999944,-0.0001004636714494371,-0.0003601550777967297
3.669999999999944,-0.0001005450060535925,-0.000360383323976093
3.6799999999999438,-0.00010062640447979336,-0.00036061183980035105
3.6899999999999435,-0.00010070786665072883,-0.0003608406244325837
3.6999999999999433,-0.00010078939249075383,-0.0003610696770414578
3.709999999999943,-0.00010087098192588099,-0.00036129899680118654
3.719999999999943,-0.00010095263488377116,-0.00036152858289148975
3.7299999999999427,-0.00010103435129372311,-0.00036175843449755366
3.7399999999999425,-0.00010111613108666167,-0.0003619885508099924
3.7499999999999423,-0.00010119797419512507,-0.000362218931024808
3.759999999999942,-0.0001012798805532512,-0.0003624495743433537
3.769999999999942,-0.00010136185009676298,-0.00036268047997229356
3.7799999999999416,-0.000101443882762953,-0.00036291164712356724
3.7899999999999414,-0.00010152597849066713,-0.0003631430750143509
3.799999999999941,-0.00010160813722028802,-0.00036337476286702066
3.809999999999941,-0.00010169035889371715,-0.00036360670990911683
3.8199999999999408,-0.00010177264345435725,-0.00036383891537330624
3.8299999999999406,-0.00010185499084709336,-0.000364071378497348
3.8399999999999403,-0.000101937401018274,-0.00036430409852405645
3.84999999999994,-0.00010201987391569183,-0.00036453707470126705
3.85999999999994,-0.00010210240948856382,-0.0003647703062818011
3.8699999999999397,-0.00010218500768751123,-0.0003650037925234306
3.8799999999999395,-0.0001022676684645394,-0.0003652375326888455
3.8899999999999393,-0.00010235039177301698,-0.0003654715260456181
3.899999999999939,-0.00010243317756765562,-0.00036570577186617067
3.909999999999939,-0.00010251602580448888,-0.00036594026942774155
3.9199999999999386,-0.0001025989364408515,-0.0003661750180123524
3.9299999999999384,-0.00010268190943535831,-0.0003664100169067752
3.939999999999938,-0.00010276494474788323,-0.0003666452654024999
3.949999999999938,-0.00010284804233953825,-0.00036688076279570283
3.959999999999938,-0.00010293120217265257,-0.00036711650838721407
3.9699999999999376,-0.00010301442421075139,-0.0003673525014824859
3.9799999999999374,-0.00010309770841853521,-0.0003675887413915625
3.989999999999937,-0.00010318105476185908,-0.0003678252274290474
3.999999999999937,-0.00010326446320771172,-0.00036806195891407394
4.009999999999937,-0.00010334793372419513,-0.0003682989351702739
4.0199999999999365,-0.00010343146628050427,-0.00036853615552574775
4.029999999999936,-0.00010351506084690674,-0.0003687736193130342
4.039999999999936,-0.0001035987173947227,-0.0003690113258690811
4.049999999999936,-0.00010368243589630499,-0.0003692492745352149
4.059999999999936,-0.00010376621632501974,-0.000369487464657112
4.0699999999999354,-0.00010385005865522682,-0.00036972589558476965
4.079999999999935,-0.00010393396286226058,-0.00036996456667247714
4.089999999999935,-0.00010401792892241096,-0.0003702034772787867
4.099999999999935,-0.00010410195681290504,-0.00037044262676648557
4.109999999999935,-0.00010418604651188823,-0.00037068201450256825
4.119999999999934,-0.00010427019799840649,-0.0003709216398582073
4.129999999999934,-0.0001043544112523881,-0.00037116150220872676
4.139999999999934,-0.00010443868625462643,-0.00037140160093357427
4.149999999999934,-0.00010452302298676233,-0.0003716419354162936
4.1599999999999335,-0.00010460742143126721,-0.00037188250504449773
4.169999999999933,-0.0001046918815714264,-0.0003721233092098419
4.179999999999933,-0.00010477640339132245,-0.00037236434730799684
4.189999999999933,-0.00010486098687581926,-0.0003726056187386227
4.199999999999933,-0.00010494563201054606,-0.00037284712290534236
4.2099999999999325,-0.00010503033878188185,-0.00037308885921571484
4.219999999999932,-0.00010511510717694039,-0.00037333082708121065
4.229999999999932,-0.000105199937183555,-0.00037357302591718537
4.239999999999932,-0.00010528482879026395,-0.0003738154551428537
4.249999999999932,-0.00010536978198629615,-0.00037405811418126495
4.259999999999931,-0.00010545479676155721,-0.00037430100245927747
4.269999999999931,-0.00010553987310661546,-0.00037454411940753343
4.279999999999931,-0.0001056250110126888,-0.00037478746446043465
4.289999999999931,-0.00010571021047163117,-0.00037503103705611746
4.2999999999999305,-0.0001057954714759202,-0.00037527483663642847
4.30999999999993,-0.00010588079401864411,-0.0003755188626469005
4.31999999999993,-0.0001059661780934897,-0.0003757631145367278
4.32999999999993,-0.00010605162369473043,-0.0003760075917587429
4.33999999999993,-0.00010613713081721454,-0.0003762522937693926
4.3499999999999295,-0.00010622269945635377,-0.0003764972200287142
4.359999999999929,-0.00010630832960811188,-0.00037674237000031235
4.369999999999929,-0.00010639402126899434,-0.00037698774315133524
4.379999999999929,-0.00010647977443603728,-0.0003772333389524521
4.389999999999929,-0.00010656558910679718,-0.0003774791568778304
4.399999999999928,-0.00010665146527934114,-0.00037772519640511253
4.409999999999928,-0.00010673740295223656,-0.00037797145701539304
4.419999999999928,-0.00010682340212454203,-0.00037821793819319715
4.429999999999928,-0.00010690946279579778,-0.0003784646394264569
