time_ms,soma(0.5)
0.0,0.0002297091413273308
0.01,0.0002297091413273308
0.02,0.00023665857865503372
0.030000000000000002,0.00024353667850079595
0.04,0.00025039240914833186
0.049999999999999996,0.00025723676840928346
0.05999999999999999,0.00026408078661210876
0.06999999999999999,0.0002709335194107089
0.08,0.00027780177849597015
0.09000000000000001,0.00028469049075512603
0.10000000000000002,0.00029160319278756356
0.11000000000000003,0.00029854248449353866
0.12000000000000004,0.00030551038574141564
0.13000000000000003,0.00031250859845878516
0.14000000000000004,0.0003195386906875836
0.15000000000000005,0.00032660222154566745
0.16000000000000006,0.0003337008235476658
0.17000000000000007,0.000340836255094787
0.18000000000000008,0.0003480104325548997
0.19000000000000009,0.0003552254486291415
0.2000000000000001,0.0003624835831384169
0.2100000000000001,0.0003697873044761563
0.2200000000000001,0.0003771392694435688
0.23000000000000012,0.0003845423207954005
0.24000000000000013,0.0003919994834661695
0.2500000000000001,0.0003995139601255558
0.2600000000000001,0.0004070891265023832
0.27000000000000013,0.0004147285267822928
0.28000000000000014,0.0004224358693047906
0.29000000000000015,0.00043021502274232003
0.30000000000000016,0.00043807001292896724
0.31000000000000016,0.00044600502051072997
0.3200000000000002,0.0004540243796104386
0.3300000000000002,0.0004621325777338993
0.3400000000000002,0.0004703342571904852
0.3500000000000002,0.0004786342183593713
0.3600000000000002,0.0004870374252023811
0.3700000000000002,0.0004955490135080143
0.3800000000000002,0.000504174302449541
0.39000000000000024,0.0005129188101545129
0.40000000000000024,0.0005217882741186424
0.41000000000000025,0.0005307886774550406
0.42000000000000026,0.0005399262821572792
0.43000000000000027,0.0005492076707763128
0.4400000000000003,0.0005586397981771902
0.4500000000000003,0.0005682300553603028
0.4600000000000003,0.000577986347720495
0.4700000000000003,0.0005879171905933136
0.4800000000000003,0.0005980318255283131
0.4900000000000003,0.0006083403614680858
0.5000000000000003,0.0006188539459465237
0.5100000000000003,0.0006295849726147601
0.5200000000000004,0.0006405473329451167
0.5300000000000004,0.000651756721976397
0.5400000000000004,0.0006632310106096329
0.5500000000000004,0.0006749907004872021
0.5600000000000004,0.0006870594822144743
0.5700000000000004,0.0006994649240982176
0.5800000000000004,0.0007122393273674996
0.5900000000000004,0.0007254207960279585
0.6000000000000004,0.0007390545865863658
0.6100000000000004,0.0007531948271438455
0.6200000000000004,0.0007679067302665077
0.6300000000000004,0.000783269475010461
0.6400000000000005,0.0007993800090543093
0.6500000000000005,0.0008163581358509875
0.6600000000000005,0.0008343534266870515
0.6700000000000005,0.0008535547714643541
0.6800000000000005,0.0008742038198925973
0.6900000000000005,0.0008966142803775294
0.7000000000000005,0.0009212002408711264
0.7100000000000005,0.0009485187263707549
0.7200000000000005,0.0009793353026368646
0.7300000000000005,0.0010147280358784188
0.7400000000000005,0.0010562564845187474
0.7500000000000006,0.0011062436739956054
0.7600000000000006,0.0011682535738081403
0.7700000000000006,0.0012478899917898907
0.7800000000000006,0.0013540152046883744
0.7900000000000006,0.0014999645423497893
0.8000000000000006,0.001701916179865802
0.8100000000000006,0.0019667616824884885
0.8200000000000006,0.002270878459668756
0.8300000000000006,0.0025673682018994837
0.8400000000000006,0.0028219972169240357
0.8500000000000006,0.0030220444142073513
0.8600000000000007,0.003159893934764056
0.8700000000000007,0.0032216985378234237
0.8800000000000007,0.00319025979106359
0.8900000000000007,0.0030612090491872086
0.9000000000000007,0.0028564124287512854
0.9100000000000007,0.002615556282355583
0.9200000000000007,0.002376137432089063
0.9300000000000007,0.0021621808728459367
0.9400000000000007,0.001984577913485734
0.9500000000000007,0.0018458192009058818
0.9600000000000007,0.0017440776281178914
0.9700000000000008,0.0016759070280243375
0.9800000000000008,0.001637508453985066
0.9900000000000008,0.0016248439571932474
1.0000000000000007,0.001633395272382597
1.0100000000000005,0.0016582062912136382
1.0200000000000002,0.0016944745022593967
1.03,0.001738378955961377
1.0399999999999998,0.0017875167797210653
1.0499999999999996,0.0018407159077260963
